code,date,text,value
AAPL,20130109,apple ceo visit china for second time in le than a year,0
AAPL,20130108,apple working on cheaper iphone report,1
AAPL,20130108,update galaxy phone power samsung to record bln profit,0
AAPL,20130107,samsung see fourth quarter profit at billion on note sale component,1
AAPL,20130107,update samsung see q profit at bln on note sale component,0
AAPL,20130107,huawei challenge samsung apple with big screen phone,0
AAPL,20130107,huawei challenge samsung apple with big screen phone,0
AAPL,20130107,analysis apple bid for samsung sale ban face skeptical court,0
AAPL,20130107,identity thief go shopping for apple product,0
AAPL,20130107,corrected your money identity thief go shopping for apple product,0
AAPL,20130107,hitting a high note phablets chip to drive samsung q profit,0
AAPL,20130107,refile hitting a high note phablets chip to drive samsung q profit,0
AAPL,20130107,update htc q net lag forecast with percent fall,0
AAPL,20130106,rich in niche u s cop in flight movie may be model for panasonic survival,1
AAPL,20130104,u stock data help pace wall st higher but apple drag,1
AAPL,20130104,armstrong hedge fund eye stock rally buy apple,0
AAPL,20130104,armstrong hedge fund eye stock rally buy apple,0
AAPL,20130104,india tablet computer sale to double in research,0
AAPL,20130104,refile samsung to widen smartphone gap with apple this year strategy analytics,0
AAPL,20130102,update judge reject part of apple app store suit v amazon,1
AAPL,20130102,judge reject apple false advertising claim v amazon,0
AAPL,20130102,apple testing new iphone io report,0
AAPL,20130102,brief apple share rise percent in premarket trading,0
AAPL,20130101,armed robber hit paris apple store,1
AAPL,20121231,u stock s p nasdaq rise on last day of apple advance,1
AAPL,20121228,update silicon valley entrepreneur krikorian quits amazon board,1
AAPL,20121228,apple to drop patent claim against new samsung phone,0
AAPL,20121228,update apple to drop patent claim against new samsung phone,0
AAPL,20121228,apple agrees to drop patent claim against new samsung phone,0
AAPL,20121228,apple loses another copyright lawsuit in china xinhua,0
AAPL,20121228,apple loses another copyright lawsuit in china xinhua,0
AAPL,20121227,apple ceo s pay take big hit v record package,1
AAPL,20121227,apple ceo pay to drop to mln from mln in,0
AAPL,20121227,sharp plan to sell nanjing plant to hon hai on hold source,0
AAPL,20121227,update sharp plan to sell nanjing plant to hon hai on hold source,0
AAPL,20121224,market pulse google apple vimpelcom yum brand,1
AAPL,20121223,s korea market factor to watch on dec,1
AAPL,20121222,google working on x phone x tablet to take on rival wsj,1
AAPL,20121221,update eu charge samsung with abusing vital telecom patent,1
AAPL,20121221,analysis apple s swoon expose risk lurking in mutual fund,0
AAPL,20121221,steve job superyacht impounded over unpaid starck designer bill,0
AAPL,20121221,rpt mobile game company race to make it to holiday app chart,0
AAPL,20121221,steve job superyacht impounded over unpaid starck designer bill,0
AAPL,20121221,steve job superyacht impounded over unpaid starck designer bill,0
AAPL,20121221,seoul share post first weekly loss in week samsung elec fall,0
AAPL,20121221,mobile game company race to make it to the holiday app chart,0
AAPL,20121221,mobile game company race to make it to the holiday app chart,0
AAPL,20121220,apple press case for samsung sale ban in appeal filing,1
AAPL,20121220,update european commission wade into global tech patent war,0
AAPL,20121220,patent agency reject apple pinch to zoom patent in initial ruling,0
AAPL,20121220,update u agency reject apple pinch to zoom patent in initial ruling,0
AAPL,20121220,u agency make initial ruling against apple pinch to zoom patent,0
AAPL,20121219,itc judge side with apple against google on phone patent,1
AAPL,20121219,samsung drop attempt to ban apple sale in europe,0
AAPL,20121219,press digest financial time dec,0
AAPL,20121218,u reach e book settlement with penguin,1
AAPL,20121218,samsung drop attempt to ban apple sale in europe,0
AAPL,20121218,samsung drop attempt to ban apple sale in europe,0
AAPL,20121218,update judge reject apple injunction bid v samsung,0
AAPL,20121218,judge denies apple injunction request against samsung smartphones,0
AAPL,20121218,apple in talk with foursquare lab on data map sharing wsj,0
AAPL,20121218,press digest financial time dec,0
AAPL,20121217,apple s iphone start strong in china but share pressured,1
AAPL,20121217,u stock wall st rise on fiscal cliff hope financials gain,0
AAPL,20121217,u stock future mixed on cliff optimism fall in apple,0
AAPL,20121217,u stock future mixed a cliff and apple eyed,0
AAPL,20121217,u stock future mixed apple under in pre market,0
AAPL,20121217,apple say china iphone sale in first weekend top million,0
AAPL,20121217,stock news singapore dmg downgrade hi p to sell from neutral,0
AAPL,20121216,s korea market factor to watch on dec,1
AAPL,20121215,wall street end lower on sour apple cliff uncertainty,1
AAPL,20121215,update wal mart selling apple s iphone at big discount,0
AAPL,20121214,wall street succumbs to apple s fall cliff uncertainty,1
AAPL,20121214,wal mart selling apple s iphone at big discount,0
AAPL,20121214,wal mart selling apple s iphone at big discount,0
AAPL,20121214,u stock snapshot wall st fall with apple a cliff loom,0
AAPL,20121214,u stock wall st slip with apple a cliff loom,0
AAPL,20121214,iphone hit china a apple share slide further,0
AAPL,20121214,update iphone hit china a apple share slide further,0
AAPL,20121214,u stock wall st drop a apple fall cliff loom,0
AAPL,20121214,apple fall on lower shipment forecast muted china debut,0
AAPL,20121213,google map make it way back to the iphone,1
AAPL,20121213,iphone hit china a apple market share slip,0
AAPL,20121213,iphone hit china a apple market share slip,0
AAPL,20121213,jury say apple iphone violated three patent damage unclear,0
AAPL,20121213,jury say apple iphone violated three patent damage unclear,0
AAPL,20121213,analysis apple s new imac a turning point for hybrid drive,0
AAPL,20121213,amazon win eu e book pricing battle with apple,0
AAPL,20121211,update microsoft ups surface production to sell in more store,1
AAPL,20121211,u stock tech share propel wall st higher fed eyed,0
AAPL,20121210,apple australia map glitch snake in the desert,1
AAPL,20121210,your money the apple tax america s costly obsession,0
AAPL,20121210,your money the apple tax america s costly obsession,0
AAPL,20121210,taiwan apple inc supplier hon hai s nov sale up pct,0
AAPL,20121209,s korea market factor to watch on dec,1
AAPL,20121209,apple jpmorgan among barron s top pick for,0
AAPL,20121209,apple jpmorgan among barron s top pick for,0
AAPL,20121207,apple and samsung a defining rivalry in a changed mobile market,1
AAPL,20121207,u stock dow s p rise on job but apple bite nasdaq again,0
AAPL,20121207,u stock solid job data spur little buying apple fall again,0
AAPL,20121207,eu regulator receive fresh patent complaint official,0
AAPL,20121207,eu regulator receive fresh patent complaint official,0
AAPL,20121207,refile interview china s mini apple take slice of smartphone pie,0
AAPL,20121207,china s mini apple take slice of smartphone pie,0
AAPL,20121207,apple to return some mac production to u s in,0
AAPL,20121207,update apple to return some mac production to u s in,0
AAPL,20121206,apple samsung face off in court again,1
AAPL,20121206,s korea market factor to watch on dec,0
AAPL,20121206,apple s gain lift tech in quiet day before job data,0
AAPL,20121206,wilan sue apple htc sierra wireless,0
AAPL,20121206,u stock apple s gain lift tech in quiet day before job data,0
AAPL,20121206,u stock snapshot wall st end higher apple share rebound,0
AAPL,20121206,apple to return some mac production to u s in,0
AAPL,20121206,update apple to return some mac production to u s in,0
AAPL,20121206,update deutsche telekom cut dividend by almost a third,0
AAPL,20121205,apple s share swallow biggest loss in four year,1
AAPL,20121205,u stock dow s p rise but nasdaq sour with apple in wild day,0
AAPL,20121205,corrected u stock dow s p end higher but apple sink nasdaq in wild day,0
AAPL,20121205,corrected u stock dow s p end higher but apple sink nasdaq in wild day,0
AAPL,20121205,u stock snapshot choppy wall st end mostly up apple fall,0
AAPL,20121205,brief apple share post largest daily pct decline since dec,0
AAPL,20121205,u stock dow s p rebound on bank but nasdaq sour with apple,0
AAPL,20121205,u stock wall st rebound a bank traveler offset apple,0
AAPL,20121205,u stock apple slump drag wall street lower,0
AAPL,20121205,u stock snapshot nasdaq fall pct apple weighs,0
AAPL,20121204,fbi arrest ex rochdale trader who imperiled firm,1
AAPL,20121204,former rochdale security trader arrested in fraud scheme,0
AAPL,20121204,former rochdale security trader arrested in fraud scheme,0
AAPL,20121203,rpt column why you need to sidestep apple stock in tech investing,1
AAPL,20121201,corrected brief apple say ipad mini to be available in china from dec,1
AAPL,20121130,apple s iphone get final approval for china release,1
AAPL,20121128,samsung galaxy product infringe apple patent dutch court,1
AAPL,20121128,china s tablet market grows percent in third quarter apple is king,0
AAPL,20121128,china s tablet market grows pct in q apple is king,0
AAPL,20121127,apple ha top u s smartphone pass google research firm,1
AAPL,20121127,update apple ha top u smartrphone pass google research firm,0
AAPL,20121126,u stock wall st edge down after recent rally retailer weigh,1
AAPL,20121126,eu s almunia look at link between platform and app developer,0
AAPL,20121125,apple seek to add more product to samsung patent lawsuit,1
AAPL,20121123,china s xiaomi delay tv set top box due to government probe medium,1
AAPL,20121122,s korea market factor to watch on nov,1
AAPL,20121122,south korean share rebound a samsung elec hit record high,0
AAPL,20121122,samsung win u s court order to access apple htc deal detail,0
AAPL,20121122,update samsung win u s court order to access apple htc deal detail,0
AAPL,20121122,u s judge order apple to tell samsung detail of htc deal,0
AAPL,20121120,odd lot order to be added to u s stock data feed,1
AAPL,20121120,htc happy with apple settlement slam medium estimate,0
AAPL,20121120,update htc happy with apple settlement slam medium estimate,0
AAPL,20121120,htc exec slam medium report on apple licence deal,0
AAPL,20121120,seoul share up on u s data and fiscal hope lg display jump,0
AAPL,20121119,u s itc will review apple samsung patent decision,1
AAPL,20121119,u will review decision that apple didn t violate samsung patent,0
AAPL,20121119,aussie rocker ac dc s music to be sold on itunes,0
AAPL,20121116,samsung go after htc deal to undercut apple,1
AAPL,20121116,high flying apple fall to earth a investor fret over tax,0
AAPL,20121116,samsung go after htc deal to undercut apple filing,0
AAPL,20121116,high flying apple fall to earth a investor fret over tax,0
AAPL,20121116,apple samsung allowed to add product in u s patent lawsuit,0
AAPL,20121116,apple samsung allowed to add product in u s patent lawsuit,0
AAPL,20121113,verizon to sell htc s droid dna smartphone a holiday flagship,1
AAPL,20121113,apple stop selling customer protection plan at italian shop,0
AAPL,20121113,apple stop selling customer protection plan at italian shop,0
AAPL,20121113,update taiwan bourse say looking into unusual htc share move,0
AAPL,20121113,taiwan bourse say looking into unusual htc share move,0
AAPL,20121112,analysis google s android finally earns respect with developer,1
AAPL,20121112,htc share jump after settle patent issue with apple,0
AAPL,20121112,update htc share jump after settle patent issue with apple,0
AAPL,20121112,press digest financial time nov,0
AAPL,20121112,share of htc limit up after settling patent issue with apple,0
AAPL,20121111,apple and htc settle global patent battle,1
AAPL,20121111,apple and htc settle global patent war,0
