code,name,date,headline,article
MSFT,Microsoft Corporation,20111103,Bill Gates urges G20 to live up to aid promises ,CANNES  France Billionaire philanthropist Bill Gates told G20 leaders Thursday to protect aid budgets  saying cuts would not only hurt the poor but also undermine innovations in areas such as health and farming.
MSFT,Microsoft Corporation,20111102,ST-Ericsson breaks Qualcomm Windows Phone monopoly ,HELSINKI ST-Ericsson won a deal to supply chipsets for future Nokia phones based on Windows software  breaking Qualcomm's monopoly over Microsoft's mobile platform.
MSFT,Microsoft Corporation,20111101,"Microsoft software bug linked to ""Duqu"" virus ",Microsoft Corp said hackers exploited a previously unknown bug in its Windows operating system to infect computers with the Duqu virus  which some security experts say could be the next big cyber threat.
MSFT,Microsoft Corporation,20111026,Nokia proclaims new dawn with Windows phones ,LONDON Nokia unveiled two sleek new Microsoft Windows phones on Wednesday in time for Christmas  a first step in the ailing cellphone maker's fightback against Apple and Google. | Video 
MSFT,Microsoft Corporation,20111025,Nokia push to help Microsoft in Europe: analysts ,Microsoft will double its share of the Western European smartphone market during 2012 to 12.3 percent  helped by its new partnership with Finland's Nokia  research firm Strategy Analytics said on Tuesday.
MSFT,Microsoft Corporation,20111020,Feeble Windows holds back Microsoft profit ,SEATTLE Microsoft Corp's flagship operating system made only slight gains last quarter  largely due to business and emerging market spending  holding back profit growth for the world's largest software company.
MSFT,Microsoft Corporation,20111019,"Bidders balk at Yahoo's ""no cross talk"" provision: sources ",NEW YORK Some potential buyers of Yahoo Inc are balking at the Internet company's demands for confidentiality that would prevent them from discussing joint bids  according to several people close to the situation.
MSFT,Microsoft Corporation,20111014,PREVIEW-Cloud spending helps techs as PC sales stagger ,Oct 14 Big U.S. Internet computing companies should outshine their plainer PC cousins when earnings season kicks off next week  as corporations and fast-growing Web players dramatically accelerate their pace of hardware spending.
MSFT,Microsoft Corporation,20111013,RPT-UPDATE 2-Romney sharpens attack on China's economic policies ,SEATTLE  Oct 13 U.S. Republican presidential candidate Mitt Romney on Thursday threatened trade sanctions against China if the world's No. 2 economy does not halt what he said was currency manipulation  unfair subsidies and rampant intellectual property theft.
MSFT,Microsoft Corporation,20111011,Microsoft competitor Box lands $81 million funding ,SAN FRANCISCO Business-software company Box has won $81 million in funding to expand its business  illustrating investors' continued appreciation for start-up companies that tap into the cloud.
MSFT,Microsoft Corporation,20111010,EU mergers and takeovers (Oct 10) ,BRUSSELS  Oct 10 The following are mergers under review by the European Commission and a brief guide to the EU merger process:
MSFT,Microsoft Corporation,20111007,EU clears Microsoft's Skype acquisition ,BRUSSELS Microsoft secured EU approval on Friday to purchase internet voice and video service Skype for $8.5 billion  its biggest ever acquisition.
MSFT,Microsoft Corporation,20111006,Jobs authorized biography so his kids can know him ,CUPERTINO  Calif./SAN FRANCISCO Steve Jobs  in pain and too weak to climb stairs a few weeks before his death  wanted his children to understand why he wasn't always there for them  according to the author of his highly anticipated biography. | Video 
MSFT,Microsoft Corporation,20111005,Exclusive: Microsoft considers bidding for Yahoo ,NEW YORK Microsoft Corp is considering a bid for Yahoo Inc  resurfacing as a potential buyer after a bitter and unsuccessful fight to take over the Internet company in 2008  sources close to the situation said on Wednesday. | Video 
MSFT,Microsoft Corporation,20111004,Cloud computing disappoints early adopters: survey ,LONDON Few organizations have moved to cloud computing -- the delivery of computing as a service from remote centers -- and of those that have  many are disappointed with the results  a survey published on Tuesday found.
MSFT,Microsoft Corporation,20111003,Microsoft CEO bonus lags on phone  tablet results ,SEATTLE Microsoft Corp Chief Executive Steve Ballmer failed to clinch his maximum bonus for the second year running due to the company's slow progress in mobile phones and adapting to the tablet computer revolution.
MSFT,Microsoft Corporation,20110929,Netflix shares fall as competition heats up ,LOS ANGELES Netflix Inc  shares slumped 11 percent on Thursday as competitors made moves to attract more customers with alternative options for movie and television content.
MSFT,Microsoft Corporation,20110928,Stocks drop  led by commodities on economic fear ,NEW YORK Commodity-related stocks drove Wall Street lower on Wednesday as stiff declines in energy and metals prices underscored investor concerns about global economic weakness and Europe's raging debt crisis. | Video 
MSFT,Microsoft Corporation,20110927,PRESS DIGEST-Australian Business News - Sept 28 , SYDNEY  Sept 28 Compiled for Reuters by Media Monitors. Reuters has not verified these stories and does not vouch for their accuracy.
MSFT,Microsoft Corporation,20110923,After Facebook event  a dot-com boom-scaled party ,SAN FRANCISCO When somebody who has been played by Justin Timberlake in a Hollywood movie decides to throw a party  the expectations are pretty high.
MSFT,Microsoft Corporation,20110922,HP names Whitman CEO  Apotheker out ,SAN FRANCISCO Hewlett-Packard Co named former eBay Inc Chief Executive Meg Whitman its president and CEO  replacing the harshly criticized Leo Apotheker in a bid to restore investor confidence in the U.S. technology company.
MSFT,Microsoft Corporation,20110921,Schmidt says Google has not cooked search results ,WASHINGTON Google Inc has not cooked its search results to favor its own products and listings  Executive Chairman Eric Schmidt told a U.S. Senate hearing looking into whether the search giant abuses its power.
MSFT,Microsoft Corporation,20110920,Microsoft boosts dividend 25 percent ,Microsoft Corp announced a 25 percent increase in its quarterly dividend on Tuesday to 20 cents per share  as the technology giant hands more cash back to shareholders frustrated with its stagnant share price.
MSFT,Microsoft Corporation,20110916,BlackBerry maker's missteps stir talk of its sale ,Research In Motion's dismal quarterly results  the latest in a string of disappointments for shareholders  may have pleased prospective buyers coveting the BlackBerry maker's treasure trove of wireless patents.
MSFT,Microsoft Corporation,20110915,Judge extends time for Google digital books talks ,NEW YORK Google Inc and authors and publishers groups have about nine more months to untangle their six-year-old legal dispute over plans to create the world's largest digital library  a federal judge said on Thursday.
MSFT,Microsoft Corporation,20110914,UPDATE 3-Third Point appeals to Yahoo founder Yang for change , * Yahoo declines to comment  (Adds Loeb comments from conference  source comments)
MSFT,Microsoft Corporation,20110913,Google bid for Motorola rose in negotiation: filing ,Google Inc  raised its offer for Motorola Mobility Holdings Inc  by 33 percent to $12.5 billion over two weeks of negotiations between the two companies  according to a regulatory filing on Tuesday.
MSFT,Microsoft Corporation,20110912,UPDATE 3-Mosaid exploring alternatives to Wi-Lan bid ,* Says Wi-Lan made inaccurate statements about Mosaid's ops
MSFT,Microsoft Corporation,20110909,Analysis: Deloitte lands at center of U.S.-China clash ,NEW YORK A clash between U.S. regulators and a Chinese arm of accounting giant Deloitte is ratcheting up pressure on auditors doing work in China and complicating efforts to stem accounting scandals there.
MSFT,Microsoft Corporation,20110908,Major Yahoo shareholder calls for new board ,"NEW YORK Shareholder activist Daniel Loeb has scooped up shares of Yahoo Inc and is demanding that the company overhaul its board  saying the directors have made ""serious misjudgments"" and ""destroyed value"" for stockholders. | Video "
MSFT,Microsoft Corporation,20110907,Amazon's Selipsky bullish on AWS profitability ,SEATTLE Ever since Amazon Web Services emerged as the next big thing for e-commerce giant Amazon.com Inc a few years ago  Wall Street has debated whether the business mints money or just breaks even.
MSFT,Microsoft Corporation,20110906,Dell and Baidu team up for tablets  mobiles ,SHANGHAI Dell Inc and China's top search engine Baidu Inc plan to jointly develop tablet computers and mobile phones  targeting the Chinese market dominated by Apple Inc and Lenovo.
MSFT,Microsoft Corporation,20110905,EU mergers and takeovers (Sept 5) , BRUSSELS  Sept 5 The following are mergers under review by the European Commission and a brief guide to the EU merger process:
MSFT,Microsoft Corporation,20110902,Microsoft to win from Google Motorola buy: Acer ,BERLIN Microsoft will be the winner in Google's acquisition of Motorola Mobility as the deal makes Google a direct rival to its phone-making clients  a senior executive from Acer Inc said on Friday.
MSFT,Microsoft Corporation,20110901,UPDATE 1-HTC unveils new Windows phones  confident on H2 , * unveils 2 Windows Phones  including top-of-the-range Titan
MSFT,Microsoft Corporation,20110831,Analysis: Big-name stocks cheaper than during 2008-09 crisis ,NEW YORK One out of every 10 companies in the S&P 500 index -- including stalwarts like Apple and JPMorgan Chase -- is now cheaper than during the 2008-2009 market meltdown.
