company,date,time
Alphabet Inc Class C (GOOG),2017-07-13,Murdoch's Fox unlikely to offer remedies in Sky deal: source
Alphabet Inc Class C (GOOG),2017-07-13,Amazon updating Fire TV for Echo controls
Alphabet Inc Class C (GOOG),2017-07-13,Mattel seeks to replace veteran finance chief Kevin Farr: WSJ
Alphabet Inc Class C (GOOG),2017-07-13,Uber and Yandex to combine ride-hailing in Russia and beyond
Alphabet Inc Class C (GOOG),2017-07-13,France  Germany eye tax convergence as ministers meet in Paris
Alphabet Inc Class C (GOOG),2017-07-13,Amazon plans to improve Echo sound quality to compete with HomePod
Alphabet Inc Class C (GOOG),2017-07-13,French government to appeal pro-Google court tax ruling
Alphabet Inc Class C (GOOG),2017-06-23,Axel Springer hopeful Facebook will make news pay
Alphabet Inc Class C (GOOG),2017-06-23,YouTube competing for TV ad dollars
Alphabet Inc Class C (GOOG),2017-06-23,Facebook launches UK initiative to counter online extremist material
Alphabet Inc Class C (GOOG),2017-06-22,Google launching new VR format VR180
Alphabet Inc Class C (GOOG),2017-06-22,Google says Uber CEO knew about trade secret theft
Alphabet Inc Class C (GOOG),2017-06-22,CEO Zuckerberg tweaks Facebook mission to focus on groups
Alphabet Inc Class C (GOOG),2017-06-22,Exclusive: Uber hires law firm to probe how it handled India rape case - source
Alphabet Inc Class C (GOOG),2017-06-22,Google pushes framework for law enforcement access to overseas data
Alphabet Inc Class C (GOOG),2017-06-22,Gundlach says flatter Treasury yield curve could become a concern
Alphabet Inc Class C (GOOG),2017-06-22,Google presses U.S. government on foreign data requests
Alphabet Inc Class C (GOOG),2017-06-22,Facebook to keep wraps on political ads data despite researchers' demands
Alphabet Inc Class C (GOOG),2017-06-22,Nissan-Renault plan driverless ride-hailing service to beat off startup competition
Alphabet Inc Class C (GOOG),2017-06-21,Uber CEO Travis Kalanick resigns under investor pressure
Alphabet Inc Class C (GOOG),2017-06-21,Twitter to let streaming video stars collect money from fans
Alphabet Inc Class C (GOOG),2017-06-21,Uber's CEO quits; is an IPO now possible?
Alphabet Inc Class C (GOOG),2017-06-21,America’s hungriest wind and solar power users: big companies
Alphabet Inc Class C (GOOG),2017-06-21,Facebook gets Indonesia nod for local unit  country's investment chief says
Alphabet Inc Class C (GOOG),2017-06-21,SoftBank founder Son pledges to stay at helm as company's firepower grows
Alphabet Inc Class C (GOOG),2017-06-20,Amazon dominates home speaker market  Google struggling for footing
Alphabet Inc Class C (GOOG),2017-06-20,Google rolls out Google Jobs
Alphabet Inc Class C (GOOG),2017-06-26,Is producing original content a mistake for Facebook?  
Alphabet Inc Class C (GOOG),2017-06-26,EU court seen ruling on Intel antitrust case next year: judge
Alphabet Inc Class C (GOOG),2017-06-26,Short of IT workers at home  Israeli startups recruit elsewhere
Alphabet Inc Class C (GOOG),2017-06-25,Pandora Media's CEO Tim Westergren to step down: Recode
Alphabet Inc Class C (GOOG),2017-06-23,Tesla  others seek ways to ensure drivers keep their hands on the wheel
Alphabet Inc Class C (GOOG),2017-06-23,Google to stop scanning Gmail for creating targeted ads
Alphabet Inc Class C (GOOG),2017-06-23,42% of Amazon Echo owners have bought extras
Alphabet Inc Class C (GOOG),2017-06-23,BlackBerry misses sales forecasts  shares tumble
Alphabet Inc Class C (GOOG),2017-06-23,Facebook announces UK counter-extremism initiative
Alphabet Inc Class C (GOOG),2017-06-23,Google's Waymo hires ex-Tesla engineer
Alphabet Inc Class C (GOOG),2017-06-20,Vivendi's video-sharing website bets on new partnerships to gain viewers
Alphabet Inc Class C (GOOG),2017-06-20,WSJ: YouTube lures back some advertisers after content concerns
Alphabet Inc Class C (GOOG),2017-06-20,Neighborhood social network Nextdoor expands into Germany
Alphabet Inc Class C (GOOG),2017-06-19,Supreme Court and top patent court rarely see eye to eye
Alphabet Inc Class C (GOOG),2017-06-19,Tech CEOs meet with Trump on government overhaul
Alphabet Inc Class C (GOOG),2017-06-19,U.S. to seek to block DraftKings  FanDuel fantasy sports merger
Alphabet Inc Class C (GOOG),2017-06-19,Microsoft  Accenture unveil blockchain ID document prototype
Alphabet Inc Class C (GOOG),2017-06-19,S&P 500 tech sector up 1.47% led by Microsoft  Apple
Alphabet Inc Class C (GOOG),2017-06-19,Tech leaders meet with Trump today to talk IT debt  visas
Alphabet Inc Class C (GOOG),2017-06-19,Silicon Valley giants outrank many nations  says first 'techplomat'
Alphabet Inc Class C (GOOG),2017-06-15,Google tax deal to shake up how tech firms operate in Indonesia
Alphabet Inc Class C (GOOG),2017-06-15,Google bets on European biotech drugs  backs new fund
Alphabet Inc Class C (GOOG),2017-06-15,Uber's trucking ambitions in lower gear after Otto deal
Alphabet Inc Class C (GOOG),2017-06-14,Mattel plays with digital toys to triple China business
Alphabet Inc Class C (GOOG),2017-06-14,Racist post fines on social media firms illegal: German parliament body
Alphabet Inc Class C (GOOG),2017-06-14,Nokia targets gains from web giants with fastest routers
Alphabet Inc Class C (GOOG),2017-06-14,Nokia's fast routers pursue Web-scale customer base
Alphabet Inc Class C (GOOG),2017-06-14,Apple supplier Foxconn eyes Wisconsin for U.S. plant
Alphabet Inc Class C (GOOG),2017-06-14,French court advisor says Google not liable for back taxes
Alphabet Inc Class C (GOOG),2017-06-14,German postal service enlists Ford for electric vans drive
Alphabet Inc Class C (GOOG),2017-06-19,Facebook gets initial approval to set up local unit in Indonesia: source
Alphabet Inc Class C (GOOG),2017-06-18,Google tightens measures to remove extremist content on YouTube
Alphabet Inc Class C (GOOG),2017-06-16,Samsung opens U.S. preview of Bixby voice assistant
Alphabet Inc Class C (GOOG),2017-06-16,Older and wiser  20-year-old Vekic on the rise again
Alphabet Inc Class C (GOOG),2017-06-16,New survey suggests 19% of Apple buyers want a HomePod
Alphabet Inc Class C (GOOG),2017-06-16,U.S. tech stocks shaken  but market not stirred
Alphabet Inc Class C (GOOG),2017-06-16,Global stocks reboot after another tech sell-off
Alphabet Inc Class C (GOOG),2017-06-16,Asian shares mixed after Bank of Japan hold steady as expected
Alphabet Inc Class C (GOOG),2017-06-15,"Asia shares mostly higher ahead of BoJ  shrug off US ""tech wreck"""
Alphabet Inc Class C (GOOG),2017-06-15,U.S. stock ETF inflows balloon to largest of 2017: Lipper
Alphabet Inc Class C (GOOG),2017-06-15,India's GST launch spawns tech cottage industry for compliance
Alphabet Inc Class C (GOOG),2017-06-15,U.S. states could not set self-driving car rules under Republican plan
Alphabet Inc Class C (GOOG),2017-06-15,Pressured in Europe  Facebook details removal of terrorism content
Alphabet Inc Class C (GOOG),2017-06-15,Tech sputters again  dragging Wall Street lower
Alphabet Inc Class C (GOOG),2017-06-15,Gartner's IaaS Magic Quadrant includes Alibaba  IBM
Alphabet Inc Class C (GOOG),2017-06-15,Nasdaq Composite Index slips on tech weakness
Alphabet Inc Class C (GOOG),2017-06-15,Shorts hold fire against big tech names as U.S. sector slides
Alphabet Inc Class C (GOOG),2017-06-15,Wall Street technology share selloff leaves Apple bruised
Alphabet Inc Class C (GOOG),2017-06-15,FAANG stocks down in broader market selloff 
Alphabet Inc Class C (GOOG),2017-06-15,U.S. stock futures slump on hawkish Fed outlook  Trump investigation
Alphabet Inc Class C (GOOG),2017-06-14,Singapore leader's siblings say they feel threatened  have lost confidence in him
Alphabet Inc Class C (GOOG),2017-06-13,Uber CEO takes leave of absence amid sweeping changes after scandals
Alphabet Inc Class C (GOOG),2017-06-13,Despite differing fortunes  UK  French leaders find common ground on security
Alphabet Inc Class C (GOOG),2017-06-13,Waymo retires Firefly to focus on mass-produced vehicles
Alphabet Inc Class C (GOOG),2017-06-13,Big investors  unfazed by techs' roller coaster  buy 'FANG' stocks
Alphabet Inc Class C (GOOG),2017-06-13,Senators unveil road map for self-driving car legislation
Alphabet Inc Class C (GOOG),2017-06-13,Microsoft fixes security flaws in retired OS versions
Alphabet Inc Class C (GOOG),2017-06-13,S&P 500 tech sector  Nasdaq Composite Index nearly flat as pullback eases
Alphabet Inc Class C (GOOG),2017-06-13,GM completes production of 130 Bolt self-driving cars
Alphabet Inc Class C (GOOG),2017-06-13,Variety: Google hires Apple chip architect for Pixel phones
Alphabet Inc Class C (GOOG),2017-06-13,WorldRemit adds Android Pay as secure option for migrant remittances
Alphabet Inc Class C (GOOG),2017-06-13,Tech companies with overseas cash could benefit from Trump tax plan
Alphabet Inc Class C (GOOG),2017-06-13,Alphabet’s Waymo retires Firefly vehicles  embraces Chrysler minivans
Alphabet Inc Class C (GOOG),2017-06-13,Tim Cook confirms Apple developing autonomous vehicle tech
Alphabet Inc Class C (GOOG),2017-06-13,Tech stocks and Canadian dollar flash points as Fed meets
Alphabet Inc Class C (GOOG),2017-06-13,NBC News launches digital video service to woo social media users
Alphabet Inc Class C (GOOG),2017-06-13,Fiserv to buy UK mobile payments pioneer Monitise for 70 million pounds
Alphabet Inc Class C (GOOG),2017-06-13,Tech rout sparks search for value
Alphabet Inc Class C (GOOG),2017-06-13,Indonesia has reached tax deal with Google for 2016  finance minister  says
Alphabet Inc Class C (GOOG),2017-06-12,Britain  France to join forces to combat online extremism: May
Alphabet Inc Class C (GOOG),2017-06-12,Supreme Court to rule on legality of patent review system
Alphabet Inc Class C (GOOG),2017-06-12,Uber CEO Kalanick likely to take leave  SVP Michael out: source
Alphabet Inc Class C (GOOG),2017-06-12,Nasdaq Composite closes down as tech pullback continues
Alphabet Inc Class C (GOOG),2017-06-12,U.S. stocks lower as Apple leads tech stocks lower for a second day
Alphabet Inc Class C (GOOG),2017-06-12,U.S. banks launching answer to peer-to-peer payment app Venmo
Alphabet Inc Class C (GOOG),2017-06-12,Piper Jaffray raises Amazon price target; shares down 2.4%
Alphabet Inc Class C (GOOG),2017-06-12,Tech sell-off spreads to Europe and Asia  Nasdaq seen falling further
Alphabet Inc Class C (GOOG),2017-06-12,Exclusive - Foxconn says Apple  Dell join its bid for Toshiba chip business
Alphabet Inc Class C (GOOG),2017-06-12,Foxconn confirms Apple in Toshiba bid  hints at others
Alphabet Inc Class C (GOOG),2017-06-12, U.S. stock futures point to lower open as tech selloff continues
Alphabet Inc Class C (GOOG),2017-06-28,Apple's iPhone turns 10  bumpy start forgotten
Alphabet Inc Class C (GOOG),2017-06-28,In EU dealings  Google could learn from an erstwhile rival
Alphabet Inc Class C (GOOG),2017-06-28,U.S. housing stocks may rally as millennials age: Smead
Alphabet Inc Class C (GOOG),2017-06-28,Canada's top court rules Google must block some results worldwide
Alphabet Inc Class C (GOOG),2017-06-28,Apple  Google help HTC's VR business move forward
Alphabet Inc Class C (GOOG),2017-06-28,The EU fines Google – What's next? 
Alphabet Inc Class C (GOOG),2017-06-28,Google faces years of EU oversight on top of record antitrust fine
Alphabet Inc Class C (GOOG),2017-06-27,Drive.ai raises $50 million in funding; Andrew Ng joins board
Alphabet Inc Class C (GOOG),2017-06-27,BlackBerry seeks sales force to match software focus
Alphabet Inc Class C (GOOG),2017-06-27,Nasdaq sheds 100 points as tech tumbles for second-straight day
Alphabet Inc Class C (GOOG),2017-06-27,Apple seeking Siri Event Maven ahead of HomePod launch
Alphabet Inc Class C (GOOG),2017-06-27,House panel spars over self-driving car rules
Alphabet Inc Class C (GOOG),2017-06-27,Pandora Media's CEO Tim Westergren to step down
Alphabet Inc Class C (GOOG),2017-06-27,Wall St lower as tech stocks under pressure 
Alphabet Inc Class C (GOOG),2017-06-27,U.S. stocks struggle with Google fine  IMF GDP forecast; Yellen on tap
Alphabet Inc Class C (GOOG),2017-06-27,Oracle  Yelp sign letter supporting Google's EU fine
Alphabet Inc Class C (GOOG),2017-06-27,With Alphabet  Google faces a daunting challenge: organizing itself
Alphabet Inc Class C (GOOG),2017-06-27,U.S. stock index futures lower ahead of Yellen  tech stocks pressured 
Alphabet Inc Class C (GOOG),2017-06-27,EU fines Google record $2.7 billion in first antitrust case
Alphabet Inc Class C (GOOG),2017-06-27, U.S. stock futures lower as Google hit with record fine; Yellen ahead
Alphabet Inc Class C (GOOG),2017-07-04,Top 5 Things to Know In the Market on Tuesday
Alphabet Inc Class C (GOOG),2017-07-04,Samsung joining the speaker race
Alphabet Inc Class C (GOOG),2017-07-04,Finance websites hit by glitch
Alphabet Inc Class C (GOOG),2017-07-03,Glitch causes prices of Apple  Google  other stocks to appear off
Alphabet Inc Class C (GOOG),2017-07-03,British hospital trust failed to protect patient data in Google trial
Alphabet Inc Class C (GOOG),2017-07-03,Dow hits new record high; FAANG stocks slump
Alphabet Inc Class C (GOOG),2017-07-03,Facebook eases into crosshairs of EU antitrust watchdogs
Alphabet Inc Class C (GOOG),2017-07-03,Regulator says Google  NHS violated patient data laws
Alphabet Inc Class C (GOOG),2017-07-03,China's Tencent to limit play time of top-grossing game for children
Alphabet Inc Class C (GOOG),2017-07-01,Exclusive: Dropbox seeks to hire IPO underwriters - sources
Alphabet Inc Class C (GOOG),2017-06-09,SoftBank to buy robotics businesses from Alphabet Inc
Alphabet Inc Class C (GOOG),2017-06-08,EU planning legislation to give police faster access to tech data
Alphabet Inc Class C (GOOG),2017-06-08,EU seeks to expedite police requests for data from tech firms
Alphabet Inc Class C (GOOG),2017-06-08,Exclusive: Sirius XM in talks to invest in Pandora - sources
Alphabet Inc Class C (GOOG),2017-06-08,Ready  set  go: Retirement advice protections are here
Alphabet Inc Class C (GOOG),2017-06-07,Alphabet wins legal decision in ongoing Uber battle
Alphabet Inc Class C (GOOG),2017-06-07,Exclusive: Loophole allows Uber to avoid UK tax  undercut rivals
Alphabet Inc Class C (GOOG),2017-06-07,White House  intel chiefs want to make digital spying law permanent
Alphabet Inc Class C (GOOG),2017-06-07,Judge rules Uber must disclose key document in Waymo self-driving car case
Alphabet Inc Class C (GOOG),2017-06-07,Apple Pay adds 28 new domestic banks to partnerships
Alphabet Inc Class C (GOOG),2017-06-07,A crucial stock market signal just got its most bullish reading of the year
Alphabet Inc Class C (GOOG),2017-06-07,Curry 4s in the spotlight for Under Armour
Alphabet Inc Class C (GOOG),2017-06-06,Uber fires 20 employees after harassment probe
Alphabet Inc Class C (GOOG),2017-06-06,Apple's first TV series shows what it takes to build an app
Alphabet Inc Class C (GOOG),2017-06-06,U.S. Congress plans self-driving car legislation to speed rollout
Alphabet Inc Class C (GOOG),2017-06-06,U.S. Patent and Trademark Office head Michelle Lee resigns
Alphabet Inc Class C (GOOG),2017-06-06,Amazon eyes Patagonia data center as Chile expands fiber optic network
